Id;Name;Type;Description;Place;Lat;Long;Link;Date;From;To
7922;Evento 7922;Nocturna;Detalles e información relevante de Evento 7922;Lugar de Evento 7922;-12.0832789784295;-76.992965448206;event;2020-11-19;20;23
7923;Evento 7923;Nocturna;Detalles e información relevante de Evento 7923;Lugar de Evento 7923;-12.073527450779;-77.0515564928941;event;2020-08-09;17;23
7924;Evento 7924;Concierto;Detalles e información relevante de Evento 7924;Lugar de Evento 7924;-12.107263846538;-77.0105206144158;event;2020-07-02;5;9
7925;Evento 7925;Feria;Detalles e información relevante de Evento 7925;Lugar de Evento 7925;-12.0902928710711;-76.9931667542609;event;2020-07-08;13;20
7926;Evento 7926;Concierto;Detalles e información relevante de Evento 7926;Lugar de Evento 7926;-12.098391519808;-77.0081759304162;event;2020-03-09;7;22
7927;Evento 7927;Nocturna;Detalles e información relevante de Evento 7927;Lugar de Evento 7927;-12.1133133622243;-76.9871274994535;event;2020-12-20;17;17
7928;Evento 7928;Concierto;Detalles e información relevante de Evento 7928;Lugar de Evento 7928;-12.089219208041;-77.009236796064;event;2020-04-28;23;23
7929;Evento 7929;Nocturna;Detalles e información relevante de Evento 7929;Lugar de Evento 7929;-12.0909027539129;-77.0414340264475;event;2020-01-25;18;18
7930;Evento 7930;Concierto;Detalles e información relevante de Evento 7930;Lugar de Evento 7930;-12.0993541791941;-77.0289486552424;event;2020-12-18;17;18
7931;Evento 7931;Concierto;Detalles e información relevante de Evento 7931;Lugar de Evento 7931;-12.1014479454347;-77.0073078288528;event;2020-02-25;5;9
7932;Evento 7932;Concierto;Detalles e información relevante de Evento 7932;Lugar de Evento 7932;-12.0821057051263;-77.0076862248365;event;2020-08-13;23;23
7933;Evento 7933;Feria;Detalles e información relevante de Evento 7933;Lugar de Evento 7933;-12.1028660726106;-77.0484713539467;event;2020-12-17;7;13
7934;Evento 7934;Concierto;Detalles e información relevante de Evento 7934;Lugar de Evento 7934;-12.0746076974646;-77.0221019413106;event;2020-01-13;21;23
7935;Evento 7935;Concierto;Detalles e información relevante de Evento 7935;Lugar de Evento 7935;-12.0685332068762;-77.0067929475014;event;2020-12-07;21;23
7936;Evento 7936;Concierto;Detalles e información relevante de Evento 7936;Lugar de Evento 7936;-12.0778292414457;-76.984084495073;event;2020-06-11;11;14
7937;Evento 7937;Nocturna;Detalles e información relevante de Evento 7937;Lugar de Evento 7937;-12.1028059143743;-76.9800649310914;event;2020-05-18;16;19
7938;Evento 7938;Feria;Detalles e información relevante de Evento 7938;Lugar de Evento 7938;-12.1095411399261;-77.0120351573289;event;2020-12-18;3;23
7939;Evento 7939;Feria;Detalles e información relevante de Evento 7939;Lugar de Evento 7939;-12.0688732336016;-77.0051583885858;event;2020-06-18;1;13
7940;Evento 7940;Feria;Detalles e información relevante de Evento 7940;Lugar de Evento 7940;-12.0770302511887;-76.99087641935;event;2020-04-10;16;21
7941;Evento 7941;Nocturna;Detalles e información relevante de Evento 7941;Lugar de Evento 7941;-12.0828947516516;-77.0307864088509;event;2020-06-30;3;17
7942;Evento 7942;Nocturna;Detalles e información relevante de Evento 7942;Lugar de Evento 7942;-12.0777774983461;-77.009229775422;event;2020-03-14;8;14
7943;Evento 7943;Nocturna;Detalles e información relevante de Evento 7943;Lugar de Evento 7943;-12.0970275717734;-77.0001928580522;event;2020-04-18;12;13
7944;Evento 7944;Nocturna;Detalles e información relevante de Evento 7944;Lugar de Evento 7944;-12.0916570542715;-77.0427585236807;event;2020-11-03;2;12
7945;Evento 7945;Feria;Detalles e información relevante de Evento 7945;Lugar de Evento 7945;-12.0831558009004;-76.9657786700074;event;2020-08-17;13;23
7946;Evento 7946;Concierto;Detalles e información relevante de Evento 7946;Lugar de Evento 7946;-12.0795494460937;-77.0069074495958;event;2020-10-17;21;21
7947;Evento 7947;Concierto;Detalles e información relevante de Evento 7947;Lugar de Evento 7947;-12.102231751745;-76.9839527445392;event;2020-06-12;19;23
7948;Evento 7948;Nocturna;Detalles e información relevante de Evento 7948;Lugar de Evento 7948;-12.0928807994665;-77.0281197851428;event;2020-12-12;20;20
7949;Evento 7949;Nocturna;Detalles e información relevante de Evento 7949;Lugar de Evento 7949;-12.0856888019435;-77.0518903266498;event;2020-07-17;19;21
7950;Evento 7950;Concierto;Detalles e información relevante de Evento 7950;Lugar de Evento 7950;-12.0766906229703;-77.0074432287169;event;2020-03-05;12;14
7951;Evento 7951;Feria;Detalles e información relevante de Evento 7951;Lugar de Evento 7951;-12.0880268452692;-77.0443591720852;event;2020-11-25;19;20
7952;Evento 7952;Nocturna;Detalles e información relevante de Evento 7952;Lugar de Evento 7952;-12.1052378147116;-77.0258474541606;event;2020-11-30;2;17
7953;Evento 7953;Nocturna;Detalles e información relevante de Evento 7953;Lugar de Evento 7953;-12.0664884098184;-77.0512678646119;event;2020-05-16;17;23
7954;Evento 7954;Concierto;Detalles e información relevante de Evento 7954;Lugar de Evento 7954;-12.1091402800203;-77.0338607267785;event;2020-10-31;2;5
7955;Evento 7955;Concierto;Detalles e información relevante de Evento 7955;Lugar de Evento 7955;-12.1129729981594;-77.0513683749731;event;2020-05-23;3;20
7956;Evento 7956;Feria;Detalles e información relevante de Evento 7956;Lugar de Evento 7956;-12.0917790427085;-76.9935161770449;event;2020-03-28;11;22
7957;Evento 7957;Nocturna;Detalles e información relevante de Evento 7957;Lugar de Evento 7957;-12.094650739592;-76.9987775015206;event;2020-11-13;22;22
7958;Evento 7958;Nocturna;Detalles e información relevante de Evento 7958;Lugar de Evento 7958;-12.0815517994598;-77.0319447011915;event;2020-09-27;2;7
7959;Evento 7959;Nocturna;Detalles e información relevante de Evento 7959;Lugar de Evento 7959;-12.079728282124;-76.97237808858;event;2020-09-13;23;23
7960;Evento 7960;Feria;Detalles e información relevante de Evento 7960;Lugar de Evento 7960;-12.0676521147999;-77.0059443076752;event;2020-05-04;9;11
7961;Evento 7961;Nocturna;Detalles e información relevante de Evento 7961;Lugar de Evento 7961;-12.0930018460085;-76.9746523439323;event;2020-02-26;12;14
7962;Evento 7962;Nocturna;Detalles e información relevante de Evento 7962;Lugar de Evento 7962;-12.090627375535;-77.0119792990524;event;2020-11-16;14;15
7963;Evento 7963;Nocturna;Detalles e información relevante de Evento 7963;Lugar de Evento 7963;-12.0815731104864;-76.9773822263337;event;2020-06-28;13;18
7964;Evento 7964;Nocturna;Detalles e información relevante de Evento 7964;Lugar de Evento 7964;-12.0833321231435;-76.9757687533576;event;2020-02-22;19;21
7965;Evento 7965;Nocturna;Detalles e información relevante de Evento 7965;Lugar de Evento 7965;-12.0895278823771;-76.9700463465808;event;2020-03-10;20;22
7966;Evento 7966;Nocturna;Detalles e información relevante de Evento 7966;Lugar de Evento 7966;-12.0718808222866;-76.9928925238802;event;2020-08-14;20;22
7967;Evento 7967;Feria;Detalles e información relevante de Evento 7967;Lugar de Evento 7967;-12.0864581095746;-76.9821887508819;event;2020-06-30;21;23
7968;Evento 7968;Feria;Detalles e información relevante de Evento 7968;Lugar de Evento 7968;-12.1089578073489;-77.030192874595;event;2020-02-17;7;8
7969;Evento 7969;Feria;Detalles e información relevante de Evento 7969;Lugar de Evento 7969;-12.1136298359662;-77.0245527675352;event;2020-11-16;23;23
7970;Evento 7970;Feria;Detalles e información relevante de Evento 7970;Lugar de Evento 7970;-12.0712533309192;-76.9944138766427;event;2020-08-04;3;12
7971;Evento 7971;Feria;Detalles e información relevante de Evento 7971;Lugar de Evento 7971;-12.092716354966;-77.0215270497646;event;2020-04-24;18;23
7972;Evento 7972;Concierto;Detalles e información relevante de Evento 7972;Lugar de Evento 7972;-12.0760909429676;-77.0177000050089;event;2020-08-18;8;18
7973;Evento 7973;Feria;Detalles e información relevante de Evento 7973;Lugar de Evento 7973;-12.0647858189077;-76.9892588005325;event;2020-09-04;18;21
7974;Evento 7974;Nocturna;Detalles e información relevante de Evento 7974;Lugar de Evento 7974;-12.077500476721;-77.0508213429893;event;2020-08-09;0;18
7975;Evento 7975;Feria;Detalles e información relevante de Evento 7975;Lugar de Evento 7975;-12.1071870870657;-76.9884866112984;event;2020-05-10;13;19
7976;Evento 7976;Nocturna;Detalles e información relevante de Evento 7976;Lugar de Evento 7976;-12.0845082266038;-77.0428885982421;event;2020-04-15;20;22
7977;Evento 7977;Nocturna;Detalles e información relevante de Evento 7977;Lugar de Evento 7977;-12.093091848177;-77.0208053041925;event;2020-11-27;7;17
7978;Evento 7978;Feria;Detalles e información relevante de Evento 7978;Lugar de Evento 7978;-12.0826136149368;-76.9877475811799;event;2020-11-25;19;23
7979;Evento 7979;Nocturna;Detalles e información relevante de Evento 7979;Lugar de Evento 7979;-12.0710460041015;-76.9993753352408;event;2020-06-03;16;23
7980;Evento 7980;Feria;Detalles e información relevante de Evento 7980;Lugar de Evento 7980;-12.0823261308588;-77.0469044510223;event;2020-02-05;16;21
7981;Evento 7981;Feria;Detalles e información relevante de Evento 7981;Lugar de Evento 7981;-12.0936015144132;-77.049644455997;event;2020-02-14;0;2
7982;Evento 7982;Nocturna;Detalles e información relevante de Evento 7982;Lugar de Evento 7982;-12.0646877374191;-77.0360854165056;event;2020-03-11;2;10
7983;Evento 7983;Feria;Detalles e información relevante de Evento 7983;Lugar de Evento 7983;-12.0930972744802;-77.0010260314612;event;2020-06-30;0;9
7984;Evento 7984;Nocturna;Detalles e información relevante de Evento 7984;Lugar de Evento 7984;-12.0856743412693;-77.045632651782;event;2020-06-26;2;5
7985;Evento 7985;Feria;Detalles e información relevante de Evento 7985;Lugar de Evento 7985;-12.0764523171626;-76.9996998617536;event;2020-08-09;22;22
7986;Evento 7986;Nocturna;Detalles e información relevante de Evento 7986;Lugar de Evento 7986;-12.0981923427756;-77.0152099083542;event;2020-11-10;9;15
7987;Evento 7987;Concierto;Detalles e información relevante de Evento 7987;Lugar de Evento 7987;-12.0973160986671;-77.0279246083206;event;2020-04-29;15;15
7988;Evento 7988;Feria;Detalles e información relevante de Evento 7988;Lugar de Evento 7988;-12.0983259237257;-77.0237924909781;event;2020-01-21;16;19
7989;Evento 7989;Nocturna;Detalles e información relevante de Evento 7989;Lugar de Evento 7989;-12.081199589621;-77.0347006618723;event;2020-04-03;6;21
7990;Evento 7990;Nocturna;Detalles e información relevante de Evento 7990;Lugar de Evento 7990;-12.1143935712776;-76.9966360852917;event;2020-10-24;22;22
7991;Evento 7991;Feria;Detalles e información relevante de Evento 7991;Lugar de Evento 7991;-12.0994330502328;-77.0182898129608;event;2020-09-22;22;22
7992;Evento 7992;Concierto;Detalles e información relevante de Evento 7992;Lugar de Evento 7992;-12.0967373822872;-76.9822400898999;event;2020-06-26;0;7
7993;Evento 7993;Nocturna;Detalles e información relevante de Evento 7993;Lugar de Evento 7993;-12.0778218116932;-77.0065364751794;event;2020-08-03;11;20
7994;Evento 7994;Concierto;Detalles e información relevante de Evento 7994;Lugar de Evento 7994;-12.0975494204908;-77.027000097377;event;2020-01-01;11;11
7995;Evento 7995;Feria;Detalles e información relevante de Evento 7995;Lugar de Evento 7995;-12.102589832871;-77.0366358398552;event;2020-01-13;14;19
7996;Evento 7996;Nocturna;Detalles e información relevante de Evento 7996;Lugar de Evento 7996;-12.1011993878427;-77.0388953405059;event;2020-10-24;17;21
7997;Evento 7997;Nocturna;Detalles e información relevante de Evento 7997;Lugar de Evento 7997;-12.0951584162834;-76.9990610923354;event;2020-04-10;11;16
7998;Evento 7998;Feria;Detalles e información relevante de Evento 7998;Lugar de Evento 7998;-12.0974455455727;-77.0410557154484;event;2020-04-05;6;17
7999;Evento 7999;Concierto;Detalles e información relevante de Evento 7999;Lugar de Evento 7999;-12.0935697644438;-77.0359661261466;event;2020-09-30;18;23
8000;Evento 8000;Nocturna;Detalles e información relevante de Evento 8000;Lugar de Evento 8000;-12.0952066601319;-76.9790225962261;event;2020-10-17;19;23
8001;Evento 8001;Concierto;Detalles e información relevante de Evento 8001;Lugar de Evento 8001;-12.0970821839446;-77.011050032826;event;2020-05-14;17;17
8002;Evento 8002;Nocturna;Detalles e información relevante de Evento 8002;Lugar de Evento 8002;-12.07646094087;-77.0084626760702;event;2020-02-05;14;19
8003;Evento 8003;Nocturna;Detalles e información relevante de Evento 8003;Lugar de Evento 8003;-12.0925529064759;-77.018324972669;event;2020-04-25;8;8
8004;Evento 8004;Nocturna;Detalles e información relevante de Evento 8004;Lugar de Evento 8004;-12.100673076844;-76.9788569955312;event;2020-10-29;21;23
8005;Evento 8005;Nocturna;Detalles e información relevante de Evento 8005;Lugar de Evento 8005;-12.0875186205684;-77.0118283720915;event;2020-07-23;1;14
8006;Evento 8006;Concierto;Detalles e información relevante de Evento 8006;Lugar de Evento 8006;-12.1158965477941;-76.9828592339374;event;2020-04-14;10;23
8007;Evento 8007;Concierto;Detalles e información relevante de Evento 8007;Lugar de Evento 8007;-12.0950719498865;-76.9729010446313;event;2020-10-06;22;22
8008;Evento 8008;Nocturna;Detalles e información relevante de Evento 8008;Lugar de Evento 8008;-12.085365023451;-76.965955962169;event;2020-04-30;3;15
8009;Evento 8009;Concierto;Detalles e información relevante de Evento 8009;Lugar de Evento 8009;-12.1080147036084;-77.0436563253805;event;2020-06-04;3;17
8010;Evento 8010;Concierto;Detalles e información relevante de Evento 8010;Lugar de Evento 8010;-12.0661156015213;-76.9776666463498;event;2020-11-21;19;23
8011;Evento 8011;Feria;Detalles e información relevante de Evento 8011;Lugar de Evento 8011;-12.0798084775106;-77.0022030905756;event;2020-07-26;13;14
8012;Evento 8012;Concierto;Detalles e información relevante de Evento 8012;Lugar de Evento 8012;-12.1156163529331;-77.0498588270894;event;2020-03-15;7;21
8013;Evento 8013;Feria;Detalles e información relevante de Evento 8013;Lugar de Evento 8013;-12.1114952525331;-77.0396184966888;event;2020-10-14;6;12
8014;Evento 8014;Concierto;Detalles e información relevante de Evento 8014;Lugar de Evento 8014;-12.1012714343503;-76.9696897377006;event;2020-11-27;20;23
8015;Evento 8015;Concierto;Detalles e información relevante de Evento 8015;Lugar de Evento 8015;-12.1005314458762;-76.9889670925274;event;2020-11-07;14;18
8016;Evento 8016;Concierto;Detalles e información relevante de Evento 8016;Lugar de Evento 8016;-12.075963611844;-77.0479490109375;event;2020-08-08;11;16
8017;Evento 8017;Feria;Detalles e información relevante de Evento 8017;Lugar de Evento 8017;-12.0784109286486;-77.0353998428495;event;2020-03-22;9;20
8018;Evento 8018;Nocturna;Detalles e información relevante de Evento 8018;Lugar de Evento 8018;-12.0972697840981;-77.0389795367709;event;2020-11-10;9;12
8019;Evento 8019;Nocturna;Detalles e información relevante de Evento 8019;Lugar de Evento 8019;-12.0806324463175;-76.994449641667;event;2020-08-14;12;13
8020;Evento 8020;Concierto;Detalles e información relevante de Evento 8020;Lugar de Evento 8020;-12.0790903804627;-76.9902317123412;event;2020-10-09;8;8
8021;Evento 8021;Concierto;Detalles e información relevante de Evento 8021;Lugar de Evento 8021;-12.0848919134016;-76.9758601444498;event;2020-10-15;21;23
8022;Evento 8022;Concierto;Detalles e información relevante de Evento 8022;Lugar de Evento 8022;-12.0825448677923;-77.0372091323901;event;2020-02-17;7;14
8023;Evento 8023;Feria;Detalles e información relevante de Evento 8023;Lugar de Evento 8023;-12.0692252451294;-76.9799921211452;event;2020-11-01;10;17
8024;Evento 8024;Nocturna;Detalles e información relevante de Evento 8024;Lugar de Evento 8024;-12.0768675061019;-77.0390610991496;event;2020-06-16;16;21
8025;Evento 8025;Concierto;Detalles e información relevante de Evento 8025;Lugar de Evento 8025;-12.0676332325913;-77.0147829190051;event;2020-11-02;14;17
8026;Evento 8026;Nocturna;Detalles e información relevante de Evento 8026;Lugar de Evento 8026;-12.0877993786364;-77.0152149437264;event;2020-03-23;22;22
